STUDENT_ID,CLASS_DATE,ATTENDANCE_STATUS,REASON
226,2014-10-25,present,
226,2014-11-01,present,
226,2014-11-08,present,
226,2014-11-15,present,
226,2014-11-22,present,
226,2014-11-29,present,
226,2014-12-06,present,
226,2014-12-13,present,
226,2014-12-20,present,
226,2014-12-27,present,
226,2015-01-03,present,
226,2015-01-10,present,
226,2015-01-17,present,
226,2015-01-24,present,
226,2015-01-31,present,
226,2015-02-07,present,
226,2015-02-14,present,
226,2015-02-21,present,
226,2015-02-28,absent,sick
226,2015-03-07,present,
226,2015-03-14,present,
226,2015-03-21,present,
226,2015-03-28,present,
226,2015-04-04,present,
226,2015-04-11,present,
226,2015-04-18,absent,school
226,2015-04-25,present,
226,2015-05-02,present,
226,2015-05-09,present,
226,2015-05-16,present,
226,2015-05-23,present,
226,2015-05-30,present,
226,2015-06-06,present,
226,2015-06-13,present,
226,2015-06-20,present,
226,2015-06-27,present,
226,2015-07-04,present,
226,2015-07-11,present,
226,2015-07-18,present,
226,2015-07-25,present,
227,2013-03-03,present,
227,2013-03-10,present,
227,2013-03-17,present,
227,2013-03-24,present,
227,2013-03-31,present,
227,2013-04-07,present,
227,2013-04-14,present,
227,2013-04-21,present,
227,2013-04-28,present,
227,2013-05-05,present,
227,2013-05-12,present,
227,2013-05-19,present,
227,2013-05-26,present,
227,2013-06-02,present,
227,2013-06-09,present,
227,2013-06-16,present,
227,2013-06-23,present,
227,2013-06-30,present,
227,2013-07-07,present,
227,2013-07-14,present,
227,2013-07-21,present,
227,2013-07-28,present,
227,2013-08-04,present,
227,2013-08-11,present,
227,2013-08-18,present,
227,2013-08-25,present,
227,2013-09-01,present,
227,2013-09-08,present,
227,2013-09-15,present,
227,2013-09-22,present,
227,2013-09-29,present,
227,2013-10-06,absent,traveling
227,2013-10-13,present,
227,2013-10-20,present,
227,2013-10-27,present,
227,2013-11-03,present,
227,2013-11-10,present,
227,2013-11-17,present,
227,2013-11-24,present,
227,2013-12-01,present,
227,2013-12-08,present,
227,2013-12-15,present,
227,2013-12-22,present,
227,2013-12-29,present,
227,2014-01-05,present,
227,2014-01-12,present,
227,2014-01-19,present,
227,2014-01-26,present,
227,2014-02-02,present,
227,2014-02-09,present,
227,2014-02-16,present,
227,2014-02-23,present,
227,2014-03-02,present,
227,2014-03-09,present,
227,2014-03-16,present,
227,2014-03-23,present,
227,2014-03-30,present,
227,2014-04-06,present,
227,2014-04-13,present,
227,2014-04-20,present,
227,2014-04-27,present,
227,2014-05-04,present,
227,2014-05-11,present,
227,2014-05-18,present,
227,2014-05-25,present,
227,2014-06-01,present,
227,2014-06-08,present,
227,2014-06-15,present,
227,2014-06-22,present,
227,2014-06-29,present,
227,2014-07-06,present,
227,2014-07-13,present,
227,2014-07-20,present,
227,2014-07-27,present,
227,2014-08-03,present,
227,2014-08-10,present,
227,2014-08-17,present,
227,2014-08-24,present,
227,2014-08-31,present,
227,2014-09-07,present,
227,2014-09-14,present,
227,2014-09-21,present,
227,2014-09-28,present,
227,2014-10-05,present,
227,2014-10-12,present,
227,2014-10-19,present,
227,2014-10-26,present,
227,2014-11-02,present,
227,2014-11-09,present,
227,2014-11-16,present,
227,2014-11-23,present,
227,2014-11-30,present,
227,2014-12-07,present,
227,2014-12-14,present,
227,2014-12-21,present,
227,2014-12-28,present,
227,2015-01-04,present,
227,2015-01-11,present,
227,2015-01-18,present,
227,2015-01-25,present,
227,2015-02-01,present,
227,2015-02-08,present,
227,2015-02-15,present,
227,2015-02-22,present,
227,2015-03-01,absent,death in the family
227,2015-03-08,present,
227,2015-03-15,present,
227,2015-03-22,present,
227,2015-03-29,present,
227,2015-04-05,present,
227,2015-04-12,present,
227,2015-04-19,absent,sick
227,2015-04-26,present,
227,2015-05-03,present,
227,2015-05-10,present,
227,2015-05-17,present,
227,2015-05-24,present,
227,2015-05-31,present,
227,2015-06-07,present,
227,2015-06-14,present,
227,2015-06-21,present,
227,2015-06-28,present,
227,2015-07-05,present,
227,2015-07-12,present,
227,2015-07-19,present,
227,2015-07-26,present,
228,2013-03-07,present,
228,2013-03-14,present,
228,2013-03-21,present,
228,2013-03-28,present,
228,2013-04-04,present,
228,2013-04-11,present,
228,2013-04-18,present,
228,2013-04-25,present,
228,2013-05-02,present,
228,2013-05-09,present,
228,2013-05-16,present,
228,2013-05-23,present,
228,2013-05-30,present,
228,2013-06-06,present,
228,2013-06-13,present,
228,2013-06-20,present,
228,2013-06-27,present,
228,2013-07-04,present,
228,2013-07-11,present,
228,2013-07-18,present,
228,2013-07-25,present,
228,2013-08-01,present,
228,2013-08-08,present,
228,2013-08-15,present,
228,2013-08-22,present,
228,2013-08-29,present,
228,2013-09-05,present,
228,2013-09-12,present,
228,2013-09-19,present,
228,2013-09-26,present,
228,2013-10-03,present,
228,2013-10-10,absent,death in the family
228,2013-10-17,present,
228,2013-10-24,present,
228,2013-10-31,present,
228,2013-11-07,present,
228,2013-11-14,present,
228,2013-11-21,present,
228,2013-11-28,present,
228,2013-12-05,present,
228,2013-12-12,present,
228,2013-12-19,present,
228,2013-12-26,present,
228,2014-01-02,present,
228,2014-01-09,present,
228,2014-01-16,present,
228,2014-01-23,present,
228,2014-01-30,present,
228,2014-02-06,present,
228,2014-02-13,present,
228,2014-02-20,present,
228,2014-02-27,present,
228,2014-03-06,present,
228,2014-03-13,present,
228,2014-03-20,present,
228,2014-03-27,present,
228,2014-04-03,present,
228,2014-04-10,present,
228,2014-04-17,present,
228,2014-04-24,present,
228,2014-05-01,present,
228,2014-05-08,present,
228,2014-05-15,present,
228,2014-05-22,present,
228,2014-05-29,present,
228,2014-06-05,present,
228,2014-06-12,present,
228,2014-06-19,present,
228,2014-06-26,present,
228,2014-07-03,present,
228,2014-07-10,present,
228,2014-07-17,present,
228,2014-07-24,present,
228,2014-07-31,present,
228,2014-08-07,present,
228,2014-08-14,present,
228,2014-08-21,present,
228,2014-08-28,present,
228,2014-09-04,present,
228,2014-09-11,present,
228,2014-09-18,present,
228,2014-09-25,present,
228,2014-10-02,present,
228,2014-10-09,present,
228,2014-10-16,present,
228,2014-10-23,present,
228,2014-10-30,present,
228,2014-11-06,present,
228,2014-11-13,present,
228,2014-11-20,present,
228,2014-11-27,present,
228,2014-12-04,present,
228,2014-12-11,present,
228,2014-12-18,present,
228,2014-12-25,present,
228,2015-01-01,present,
228,2015-01-08,present,
228,2015-01-15,present,
228,2015-01-22,present,
228,2015-01-29,present,
228,2015-02-05,present,
228,2015-02-12,present,
228,2015-02-19,present,
228,2015-02-26,present,
228,2015-03-05,absent,school trip
228,2015-03-12,present,
228,2015-03-19,present,
228,2015-03-26,present,
228,2015-04-02,present,
228,2015-04-09,present,
228,2015-04-16,present,
228,2015-04-23,absent,sick
228,2015-04-30,present,
228,2015-05-07,present,
228,2015-05-14,present,
228,2015-05-21,present,
228,2015-05-28,present,
228,2015-06-04,present,
228,2015-06-11,present,
228,2015-06-18,present,
228,2015-06-25,present,
228,2015-07-02,present,
228,2015-07-09,present,
228,2015-07-16,present,
228,2015-07-23,present,
228,2015-07-30,present,
229,2013-03-02,present,
229,2013-03-09,present,
229,2013-03-16,present,
229,2013-03-23,present,
229,2013-03-30,present,
229,2013-04-06,present,
229,2013-04-13,present,
229,2013-04-20,present,
229,2013-04-27,present,
229,2013-05-04,present,
229,2013-05-11,present,
229,2013-05-18,present,
229,2013-05-25,present,
229,2013-06-01,present,
229,2013-06-08,present,
229,2013-06-15,present,
229,2013-06-22,present,
229,2013-06-29,present,
229,2013-07-06,present,
229,2013-07-13,present,
229,2013-07-20,present,
229,2013-07-27,present,
229,2013-08-03,present,
229,2013-08-10,present,
229,2013-08-17,present,
229,2013-08-24,present,
229,2013-08-31,present,
229,2013-09-07,present,
229,2013-09-14,present,
229,2013-09-21,present,
229,2013-09-28,present,
229,2013-10-05,absent,sick
229,2013-10-12,present,
229,2013-10-19,present,
229,2013-10-26,present,
229,2013-11-02,present,
229,2013-11-09,present,
229,2013-11-16,present,
229,2013-11-23,present,
229,2013-11-30,present,
229,2013-12-07,present,
229,2013-12-14,present,
229,2013-12-21,present,
229,2013-12-28,present,
229,2014-01-04,present,
229,2014-01-11,present,
229,2014-01-18,present,
229,2014-01-25,present,
229,2014-02-01,present,
229,2014-02-08,present,
229,2014-02-15,present,
229,2014-02-22,present,
229,2014-03-01,present,
229,2014-03-08,present,
229,2014-03-15,present,
229,2014-03-22,present,
229,2014-03-29,present,
229,2014-04-05,present,
229,2014-04-12,present,
229,2014-04-19,present,
229,2014-04-26,present,
229,2014-05-03,present,
229,2014-05-10,present,
229,2014-05-17,present,
229,2014-05-24,present,
229,2014-05-31,present,
229,2014-06-07,present,
229,2014-06-14,present,
229,2014-06-21,present,
229,2014-06-28,present,
229,2014-07-05,present,
229,2014-07-12,present,
229,2014-07-19,present,
229,2014-07-26,present,
229,2014-08-02,present,
229,2014-08-09,present,
229,2014-08-16,present,
229,2014-08-23,present,
229,2014-08-30,present,
229,2014-09-06,present,
229,2014-09-13,present,
229,2014-09-20,present,
229,2014-09-27,present,
229,2014-10-04,present,
229,2014-10-11,present,
229,2014-10-18,present,
229,2014-10-25,present,
229,2014-11-01,present,
229,2014-11-08,present,
229,2014-11-15,present,
229,2014-11-22,present,
229,2014-11-29,present,
229,2014-12-06,present,
229,2014-12-13,present,
229,2014-12-20,present,
229,2014-12-27,present,
229,2015-01-03,present,
229,2015-01-10,present,
229,2015-01-17,present,
229,2015-01-24,present,
229,2015-01-31,present,
229,2015-02-07,present,
229,2015-02-14,present,
229,2015-02-21,present,
229,2015-02-28,absent,death in the family
229,2015-03-07,present,
229,2015-03-14,present,
229,2015-03-21,present,
229,2015-03-28,present,
229,2015-04-04,present,
229,2015-04-11,present,
229,2015-04-18,absent,death in the family
229,2015-04-25,present,
229,2015-05-02,present,
229,2015-05-09,present,
229,2015-05-16,present,
229,2015-05-23,present,
229,2015-05-30,present,
229,2015-06-06,present,
229,2015-06-13,present,
229,2015-06-20,present,
229,2015-06-27,present,
229,2015-07-04,present,
229,2015-07-11,present,
229,2015-07-18,present,
229,2015-07-25,present,
230,2013-03-06,present,
230,2013-03-13,present,
230,2013-03-20,present,
230,2013-03-27,present,
230,2013-04-03,present,
230,2013-04-10,present,
230,2013-04-17,present,
230,2013-04-24,present,
230,2013-05-01,present,
230,2013-05-08,present,
230,2013-05-15,present,
230,2013-05-22,present,
230,2013-05-29,present,
230,2013-06-05,present,
230,2013-06-12,present,
230,2013-06-19,present,
230,2013-06-26,present,
230,2013-07-03,present,
230,2013-07-10,present,
230,2013-07-17,present,
230,2013-07-24,present,
230,2013-07-31,present,
230,2013-08-07,present,
230,2013-08-14,present,
230,2013-08-21,present,
230,2013-08-28,present,
230,2013-09-04,present,
230,2013-09-11,present,
230,2013-09-18,present,
230,2013-09-25,present,
230,2013-10-02,present,
230,2013-10-09,absent,death in the family
230,2013-10-16,present,
230,2013-10-23,present,
230,2013-10-30,present,
230,2013-11-06,present,
230,2013-11-13,present,
230,2013-11-20,present,
230,2013-11-27,present,
230,2013-12-04,present,
230,2013-12-11,present,
230,2013-12-18,present,
230,2013-12-25,present,
230,2014-01-01,present,
230,2014-01-08,present,
230,2014-01-15,present,
230,2014-01-22,present,
230,2014-01-29,present,
230,2014-02-05,present,
230,2014-02-12,present,
230,2014-02-19,present,
230,2014-02-26,present,
230,2014-03-05,present,
230,2014-03-12,present,
230,2014-03-19,present,
230,2014-03-26,present,
230,2014-04-02,present,
230,2014-04-09,present,
230,2014-04-16,present,
230,2014-04-23,present,
230,2014-04-30,present,
230,2014-05-07,present,
230,2014-05-14,present,
230,2014-05-21,present,
230,2014-05-28,present,
230,2014-06-04,present,
230,2014-06-11,present,
230,2014-06-18,present,
230,2014-06-25,present,
230,2014-07-02,present,
230,2014-07-09,present,
230,2014-07-16,present,
230,2014-07-23,present,
230,2014-07-30,present,
230,2014-08-06,present,
230,2014-08-13,present,
230,2014-08-20,present,
230,2014-08-27,present,
230,2014-09-03,present,
230,2014-09-10,present,
230,2014-09-17,present,
230,2014-09-24,present,
230,2014-10-01,present,
230,2014-10-08,present,
230,2014-10-15,present,
230,2014-10-22,present,
230,2014-10-29,present,
230,2014-11-05,present,
230,2014-11-12,present,
230,2014-11-19,present,
230,2014-11-26,present,
230,2014-12-03,present,
230,2014-12-10,present,
230,2014-12-17,present,
230,2014-12-24,present,
230,2014-12-31,present,
230,2015-01-07,present,
230,2015-01-14,present,
230,2015-01-21,present,
230,2015-01-28,present,
230,2015-02-04,present,
230,2015-02-11,present,
230,2015-02-18,present,
230,2015-02-25,present,
230,2015-03-04,absent,death in the family
230,2015-03-11,present,
230,2015-03-18,present,
230,2015-03-25,present,
230,2015-04-01,present,
230,2015-04-08,present,
230,2015-04-15,present,
230,2015-04-22,absent,death in the family
230,2015-04-29,present,
230,2015-05-06,present,
230,2015-05-13,present,
230,2015-05-20,present,
230,2015-05-27,present,
230,2015-06-03,present,
230,2015-06-10,present,
230,2015-06-17,present,
230,2015-06-24,present,
230,2015-07-01,present,
230,2015-07-08,present,
230,2015-07-15,present,
230,2015-07-22,present,
230,2015-07-29,present,
231,2013-03-02,present,
231,2013-03-09,present,
231,2013-03-16,present,
231,2013-03-23,present,
231,2013-03-30,present,
231,2013-04-06,present,
231,2013-04-13,present,
231,2013-04-20,present,
231,2013-04-27,present,
231,2013-05-04,present,
231,2013-05-11,present,
231,2013-05-18,present,
231,2013-05-25,present,
231,2013-06-01,present,
231,2013-06-08,present,
231,2013-06-15,present,
231,2013-06-22,present,
231,2013-06-29,present,
231,2013-07-06,present,
231,2013-07-13,present,
231,2013-07-20,present,
231,2013-07-27,present,
231,2013-08-03,present,
231,2013-08-10,present,
231,2013-08-17,present,
231,2013-08-24,present,
231,2013-08-31,present,
231,2013-09-07,present,
231,2013-09-14,present,
231,2013-09-21,present,
231,2013-09-28,present,
231,2013-10-05,absent,school trip
231,2013-10-12,present,
231,2013-10-19,present,
231,2013-10-26,present,
231,2013-11-02,present,
231,2013-11-09,present,
231,2013-11-16,present,
231,2013-11-23,present,
231,2013-11-30,present,
231,2013-12-07,present,
231,2013-12-14,present,
231,2013-12-21,present,
231,2013-12-28,present,
231,2014-01-04,present,
231,2014-01-11,present,
231,2014-01-18,present,
231,2014-01-25,present,
231,2014-02-01,present,
231,2014-02-08,present,
231,2014-02-15,present,
231,2014-02-22,present,
231,2014-03-01,present,
231,2014-03-08,present,
231,2014-03-15,present,
231,2014-03-22,present,
231,2014-03-29,present,
231,2014-04-05,present,
231,2014-04-12,present,
231,2014-04-19,present,
231,2014-04-26,present,
231,2014-05-03,present,
231,2014-05-10,present,
231,2014-05-17,present,
231,2014-05-24,present,
231,2014-05-31,present,
231,2014-06-07,present,
231,2014-06-14,present,
231,2014-06-21,present,
231,2014-06-28,present,
231,2014-07-05,present,
231,2014-07-12,present,
231,2014-07-19,present,
231,2014-07-26,present,
231,2014-08-02,present,
231,2014-08-09,present,
231,2014-08-16,present,
231,2014-08-23,present,
231,2014-08-30,present,
231,2014-09-06,present,
231,2014-09-13,present,
231,2014-09-20,present,
231,2014-09-27,present,
231,2014-10-04,present,
231,2014-10-11,present,
231,2014-10-18,present,
231,2014-10-25,present,
231,2014-11-01,present,
231,2014-11-08,present,
231,2014-11-15,present,
231,2014-11-22,present,
231,2014-11-29,present,
231,2014-12-06,present,
231,2014-12-13,present,
231,2014-12-20,present,
231,2014-12-27,present,
231,2015-01-03,present,
231,2015-01-10,present,
231,2015-01-17,present,
231,2015-01-24,present,
231,2015-01-31,present,
231,2015-02-07,present,
231,2015-02-14,present,
231,2015-02-21,present,
231,2015-02-28,absent,sick
231,2015-03-07,present,
231,2015-03-14,present,
231,2015-03-21,present,
231,2015-03-28,present,
231,2015-04-04,present,
231,2015-04-11,present,
231,2015-04-18,absent,school
231,2015-04-25,present,
231,2015-05-02,present,
231,2015-05-09,present,
231,2015-05-16,present,
231,2015-05-23,present,
231,2015-05-30,present,
231,2015-06-06,present,
231,2015-06-13,present,
231,2015-06-20,present,
231,2015-06-27,present,
231,2015-07-04,present,
231,2015-07-11,present,
231,2015-07-18,present,
231,2015-07-25,present,
232,2013-03-06,present,
232,2013-03-13,present,
232,2013-03-20,present,
232,2013-03-27,present,
232,2013-04-03,present,
232,2013-04-10,present,
232,2013-04-17,present,
232,2013-04-24,present,
232,2013-05-01,present,
232,2013-05-08,present,
232,2013-05-15,present,
232,2013-05-22,present,
232,2013-05-29,present,
232,2013-06-05,present,
232,2013-06-12,present,
232,2013-06-19,present,
232,2013-06-26,present,
232,2013-07-03,present,
232,2013-07-10,present,
232,2013-07-17,present,
232,2013-07-24,present,
232,2013-07-31,present,
232,2013-08-07,present,
232,2013-08-14,present,
232,2013-08-21,present,
232,2013-08-28,present,
232,2013-09-04,present,
232,2013-09-11,present,
232,2013-09-18,present,
232,2013-09-25,present,
232,2013-10-02,present,
232,2013-10-09,absent,sick
232,2013-10-16,present,
232,2013-10-23,present,
232,2013-10-30,present,
232,2013-11-06,present,
232,2013-11-13,present,
232,2013-11-20,present,
232,2013-11-27,present,
232,2013-12-04,present,
232,2013-12-11,present,
232,2013-12-18,present,
232,2013-12-25,present,
232,2014-01-01,present,
232,2014-01-08,present,
232,2014-01-15,present,
232,2014-01-22,present,
232,2014-01-29,present,
232,2014-02-05,present,
232,2014-02-12,present,
232,2014-02-19,present,
232,2014-02-26,present,
232,2014-03-05,present,
232,2014-03-12,present,
232,2014-03-19,present,
232,2014-03-26,present,
232,2014-04-02,present,
232,2014-04-09,present,
232,2014-04-16,present,
232,2014-04-23,present,
232,2014-04-30,present,
232,2014-05-07,present,
232,2014-05-14,present,
232,2014-05-21,present,
232,2014-05-28,present,
232,2014-06-04,present,
232,2014-06-11,present,
232,2014-06-18,present,
232,2014-06-25,present,
232,2014-07-02,present,
232,2014-07-09,present,
232,2014-07-16,present,
232,2014-07-23,present,
232,2014-07-30,present,
232,2014-08-06,present,
232,2014-08-13,present,
232,2014-08-20,present,
232,2014-08-27,present,
232,2014-09-03,present,
232,2014-09-10,present,
232,2014-09-17,present,
232,2014-09-24,present,
232,2014-10-01,present,
232,2014-10-08,present,
232,2014-10-15,present,
232,2014-10-22,present,
232,2014-10-29,present,
232,2014-11-05,present,
232,2014-11-12,present,
232,2014-11-19,present,
232,2014-11-26,present,
232,2014-12-03,present,
232,2014-12-10,present,
232,2014-12-17,present,
232,2014-12-24,present,
232,2014-12-31,present,
232,2015-01-07,present,
232,2015-01-14,present,
232,2015-01-21,present,
232,2015-01-28,present,
232,2015-02-04,present,
232,2015-02-11,present,
232,2015-02-18,present,
232,2015-02-25,present,
232,2015-03-04,absent,traveling
232,2015-03-11,present,
232,2015-03-18,present,
232,2015-03-25,present,
232,2015-04-01,present,
232,2015-04-08,present,
232,2015-04-15,present,
232,2015-04-22,absent,death in the family
232,2015-04-29,present,
232,2015-05-06,present,
232,2015-05-13,present,
232,2015-05-20,present,
232,2015-05-27,present,
232,2015-06-03,present,
232,2015-06-10,present,
232,2015-06-17,present,
232,2015-06-24,present,
232,2015-07-01,present,
232,2015-07-08,present,
232,2015-07-15,present,
232,2015-07-22,present,
232,2015-07-29,present,
233,2013-03-02,present,
233,2013-03-09,present,
233,2013-03-16,present,
233,2013-03-23,present,
233,2013-03-30,present,
233,2013-04-06,present,
233,2013-04-13,present,
233,2013-04-20,present,
233,2013-04-27,present,
233,2013-05-04,present,
233,2013-05-11,present,
233,2013-05-18,present,
233,2013-05-25,present,
233,2013-06-01,present,
233,2013-06-08,present,
233,2013-06-15,present,
233,2013-06-22,present,
233,2013-06-29,present,
233,2013-07-06,present,
233,2013-07-13,present,
233,2013-07-20,present,
233,2013-07-27,present,
233,2013-08-03,present,
233,2013-08-10,present,
233,2013-08-17,present,
233,2013-08-24,present,
233,2013-08-31,present,
233,2013-09-07,present,
233,2013-09-14,present,
233,2013-09-21,present,
233,2013-09-28,present,
233,2013-10-05,absent,traveling
233,2013-10-12,present,
233,2013-10-19,present,
233,2013-10-26,present,
233,2013-11-02,present,
233,2013-11-09,present,
233,2013-11-16,present,
233,2013-11-23,present,
233,2013-11-30,present,
233,2013-12-07,present,
233,2013-12-14,present,
233,2013-12-21,present,
233,2013-12-28,present,
233,2014-01-04,present,
233,2014-01-11,present,
233,2014-01-18,present,
233,2014-01-25,present,
233,2014-02-01,present,
233,2014-02-08,present,
233,2014-02-15,present,
233,2014-02-22,present,
233,2014-03-01,present,
233,2014-03-08,present,
233,2014-03-15,present,
233,2014-03-22,present,
233,2014-03-29,present,
233,2014-04-05,present,
233,2014-04-12,present,
233,2014-04-19,present,
233,2014-04-26,present,
233,2014-05-03,present,
233,2014-05-10,present,
233,2014-05-17,present,
233,2014-05-24,present,
233,2014-05-31,present,
233,2014-06-07,present,
233,2014-06-14,present,
233,2014-06-21,present,
233,2014-06-28,present,
233,2014-07-05,present,
233,2014-07-12,present,
233,2014-07-19,present,
233,2014-07-26,present,
233,2014-08-02,present,
233,2014-08-09,present,
233,2014-08-16,present,
233,2014-08-23,present,
233,2014-08-30,present,
233,2014-09-06,present,
233,2014-09-13,present,
233,2014-09-20,present,
233,2014-09-27,present,
233,2014-10-04,present,
233,2014-10-11,present,
233,2014-10-18,present,
233,2014-10-25,present,
233,2014-11-01,present,
233,2014-11-08,present,
233,2014-11-15,present,
233,2014-11-22,present,
233,2014-11-29,present,
233,2014-12-06,present,
233,2014-12-13,present,
233,2014-12-20,present,
233,2014-12-27,present,
233,2015-01-03,present,
233,2015-01-10,present,
233,2015-01-17,present,
233,2015-01-24,present,
233,2015-01-31,present,
233,2015-02-07,present,
233,2015-02-14,present,
233,2015-02-21,present,
233,2015-02-28,absent,school
233,2015-03-07,present,
233,2015-03-14,present,
233,2015-03-21,present,
233,2015-03-28,present,
233,2015-04-04,present,
233,2015-04-11,present,
233,2015-04-18,absent,school trip
233,2015-04-25,present,
233,2015-05-02,present,
233,2015-05-09,present,
233,2015-05-16,present,
233,2015-05-23,present,
233,2015-05-30,present,
233,2015-06-06,present,
233,2015-06-13,present,
233,2015-06-20,present,
233,2015-06-27,present,
233,2015-07-04,present,
233,2015-07-11,present,
233,2015-07-18,present,
233,2015-07-25,present,
234,2013-03-02,present,
234,2013-03-09,present,
234,2013-03-16,present,
234,2013-03-23,present,
234,2013-03-30,present,
234,2013-04-06,present,
234,2013-04-13,present,
234,2013-04-20,present,
234,2013-04-27,present,
234,2013-05-04,present,
234,2013-05-11,present,
234,2013-05-18,present,
234,2013-05-25,present,
234,2013-06-01,present,
234,2013-06-08,present,
234,2013-06-15,present,
234,2013-06-22,present,
234,2013-06-29,present,
234,2013-07-06,present,
234,2013-07-13,present,
234,2013-07-20,present,
234,2013-07-27,present,
234,2013-08-03,present,
234,2013-08-10,present,
234,2013-08-17,present,
234,2013-08-24,present,
234,2013-08-31,present,
234,2013-09-07,present,
234,2013-09-14,present,
234,2013-09-21,present,
234,2013-09-28,present,
234,2013-10-05,absent,traveling
234,2013-10-12,present,
234,2013-10-19,present,
234,2013-10-26,present,
234,2013-11-02,present,
234,2013-11-09,present,
234,2013-11-16,present,
234,2013-11-23,present,
234,2013-11-30,present,
234,2013-12-07,present,
234,2013-12-14,present,
234,2013-12-21,present,
234,2013-12-28,present,
234,2014-01-04,present,
234,2014-01-11,present,
234,2014-01-18,present,
234,2014-01-25,present,
234,2014-02-01,present,
234,2014-02-08,present,
234,2014-02-15,present,
234,2014-02-22,present,
234,2014-03-01,present,
234,2014-03-08,present,
234,2014-03-15,present,
234,2014-03-22,present,
234,2014-03-29,present,
234,2014-04-05,present,
234,2014-04-12,present,
234,2014-04-19,present,
234,2014-04-26,present,
234,2014-05-03,present,
234,2014-05-10,present,
234,2014-05-17,present,
234,2014-05-24,present,
234,2014-05-31,present,
234,2014-06-07,present,
234,2014-06-14,present,
234,2014-06-21,present,
234,2014-06-28,present,
234,2014-07-05,present,
234,2014-07-12,present,
234,2014-07-19,present,
234,2014-07-26,present,
234,2014-08-02,present,
234,2014-08-09,present,
234,2014-08-16,present,
234,2014-08-23,present,
234,2014-08-30,present,
234,2014-09-06,present,
234,2014-09-13,present,
234,2014-09-20,present,
234,2014-09-27,present,
234,2014-10-04,present,
234,2014-10-11,present,
234,2014-10-18,present,
234,2014-10-25,present,
234,2014-11-01,present,
234,2014-11-08,present,
234,2014-11-15,present,
234,2014-11-22,present,
234,2014-11-29,present,
234,2014-12-06,present,
234,2014-12-13,present,
234,2014-12-20,present,
234,2014-12-27,present,
234,2015-01-03,present,
234,2015-01-10,present,
234,2015-01-17,present,
234,2015-01-24,present,
234,2015-01-31,present,
234,2015-02-07,present,
234,2015-02-14,present,
234,2015-02-21,present,
234,2015-02-28,absent,school trip
234,2015-03-07,present,
234,2015-03-14,present,
234,2015-03-21,present,
234,2015-03-28,present,
234,2015-04-04,present,
234,2015-04-11,present,
234,2015-04-18,absent,death in the family
234,2015-04-25,present,
234,2015-05-02,present,
234,2015-05-09,present,
234,2015-05-16,present,
234,2015-05-23,present,
234,2015-05-30,present,
234,2015-06-06,present,
234,2015-06-13,present,
234,2015-06-20,present,
234,2015-06-27,present,
234,2015-07-04,present,
234,2015-07-11,present,
234,2015-07-18,present,
234,2015-07-25,present,
235,2013-03-02,present,
235,2013-03-09,present,
235,2013-03-16,present,
235,2013-03-23,present,
235,2013-03-30,present,
235,2013-04-06,present,
235,2013-04-13,present,
235,2013-04-20,present,
235,2013-04-27,present,
235,2013-05-04,present,
235,2013-05-11,present,
235,2013-05-18,present,
235,2013-05-25,present,
235,2013-06-01,present,
235,2013-06-08,present,
235,2013-06-15,present,
235,2013-06-22,present,
235,2013-06-29,present,
235,2013-07-06,present,
235,2013-07-13,present,
235,2013-07-20,present,
235,2013-07-27,present,
235,2013-08-03,present,
235,2013-08-10,present,
235,2013-08-17,present,
235,2013-08-24,present,
235,2013-08-31,present,
235,2013-09-07,present,
235,2013-09-14,present,
235,2013-09-21,present,
235,2013-09-28,present,
235,2013-10-05,absent,school trip
235,2013-10-12,present,
235,2013-10-19,present,
235,2013-10-26,present,
235,2013-11-02,present,
235,2013-11-09,present,
235,2013-11-16,present,
235,2013-11-23,present,
235,2013-11-30,present,
235,2013-12-07,present,
235,2013-12-14,present,
235,2013-12-21,present,
235,2013-12-28,present,
235,2014-01-04,present,
235,2014-01-11,present,
235,2014-01-18,present,
235,2014-01-25,present,
235,2014-02-01,present,
235,2014-02-08,present,
235,2014-02-15,present,
235,2014-02-22,present,
235,2014-03-01,present,
235,2014-03-08,present,
235,2014-03-15,present,
235,2014-03-22,present,
235,2014-03-29,present,
235,2014-04-05,present,
235,2014-04-12,present,
235,2014-04-19,present,
235,2014-04-26,present,
235,2014-05-03,present,
235,2014-05-10,present,
235,2014-05-17,present,
235,2014-05-24,present,
235,2014-05-31,present,
235,2014-06-07,present,
235,2014-06-14,present,
235,2014-06-21,present,
235,2014-06-28,present,
235,2014-07-05,present,
235,2014-07-12,present,
235,2014-07-19,present,
235,2014-07-26,present,
235,2014-08-02,present,
235,2014-08-09,present,
235,2014-08-16,present,
235,2014-08-23,present,
235,2014-08-30,present,
235,2014-09-06,present,
235,2014-09-13,present,
235,2014-09-20,present,
235,2014-09-27,present,
235,2014-10-04,present,
235,2014-10-11,present,
235,2014-10-18,present,
235,2014-10-25,present,
235,2014-11-01,present,
235,2014-11-08,present,
235,2014-11-15,present,
235,2014-11-22,present,
235,2014-11-29,present,
235,2014-12-06,present,
235,2014-12-13,present,
235,2014-12-20,present,
235,2014-12-27,present,
235,2015-01-03,present,
235,2015-01-10,present,
235,2015-01-17,present,
235,2015-01-24,present,
235,2015-01-31,present,
235,2015-02-07,present,
235,2015-02-14,present,
235,2015-02-21,present,
235,2015-02-28,absent,traveling
235,2015-03-07,present,
