HW_ASSIGNED_DATE,HW_DUE_DATE,HW_SCORE_MAX,CLASS_ID,HW_ID
2015-04-04,2015-04-11,10,10,1372
2015-04-11,2015-04-18,10,10,1373
2015-04-18,2015-04-25,10,10,1374
2015-04-25,2015-05-02,10,10,1375
2015-05-02,2015-05-09,10,10,1376
2015-05-09,2015-05-16,10,10,1377
2015-05-16,2015-05-23,10,10,1378
2015-05-23,2015-05-30,10,10,1379
2015-05-30,2015-06-06,10,10,1380
2015-06-06,2015-06-13,10,10,1381
2015-06-13,2015-06-20,10,10,1382
2015-06-20,2015-06-27,10,10,1383
2015-06-27,2015-07-04,10,10,1384
2015-07-04,2015-07-11,10,10,1385
2015-07-11,2015-07-18,10,10,1386
2015-07-18,2015-07-25,10,10,1387
2015-07-25,2015-08-01,10,10,1388
2013-03-02,2013-03-09,10,11,1389
2013-03-09,2013-03-16,10,11,1390
2013-03-16,2013-03-23,10,11,1391
2013-03-23,2013-03-30,10,11,1392
2013-03-30,2013-04-06,10,11,1393
2013-04-06,2013-04-13,10,11,1394
2013-04-13,2013-04-20,10,11,1395
2013-04-20,2013-04-27,10,11,1396
2013-04-27,2013-05-04,10,11,1397
2013-05-04,2013-05-11,10,11,1398
2013-05-11,2013-05-18,10,11,1399
2013-05-18,2013-05-25,10,11,1400
2013-05-25,2013-06-01,10,11,1401
2013-06-01,2013-06-08,10,11,1402
2013-06-08,2013-06-15,10,11,1403
2013-06-15,2013-06-22,10,11,1404
2013-06-22,2013-06-29,10,11,1405
2013-06-29,2013-07-06,10,11,1406
2013-07-06,2013-07-13,10,11,1407
2013-07-13,2013-07-20,10,11,1408
2013-07-20,2013-07-27,10,11,1409
2013-07-27,2013-08-03,10,11,1410
2013-08-03,2013-08-10,10,11,1411
2013-08-10,2013-08-17,10,11,1412
2013-08-17,2013-08-24,10,11,1413
2013-08-24,2013-08-31,10,11,1414
2013-08-31,2013-09-07,10,11,1415
2013-09-07,2013-09-14,10,11,1416
2013-09-14,2013-09-21,10,11,1417
2013-09-21,2013-09-28,10,11,1418
2013-09-28,2013-10-05,10,11,1419
2013-10-05,2013-10-12,10,11,1420
2013-10-12,2013-10-19,10,11,1421
2013-10-19,2013-10-26,10,11,1422
2013-10-26,2013-11-02,10,11,1423
2013-11-02,2013-11-09,10,11,1424
2013-11-09,2013-11-16,10,11,1425
2013-11-16,2013-11-23,10,11,1426
2013-11-23,2013-11-30,10,11,1427
2013-11-30,2013-12-07,10,11,1428
2013-12-07,2013-12-14,10,11,1429
2013-12-14,2013-12-21,10,11,1430
2013-12-21,2013-12-28,10,11,1431
2013-12-28,2014-01-04,10,11,1432
2014-01-04,2014-01-11,10,11,1433
2014-01-11,2014-01-18,10,11,1434
2014-01-18,2014-01-25,10,11,1435
2014-01-25,2014-02-01,10,11,1436
2014-02-01,2014-02-08,10,11,1437
2014-02-08,2014-02-15,10,11,1438
2014-02-15,2014-02-22,10,11,1439
2014-02-22,2014-03-01,10,11,1440
2014-03-01,2014-03-08,10,11,1441
2014-03-08,2014-03-15,10,11,1442
2014-03-15,2014-03-22,10,11,1443
2014-03-22,2014-03-29,10,11,1444
2014-03-29,2014-04-05,10,11,1445
2014-04-05,2014-04-12,10,11,1446
2014-04-12,2014-04-19,10,11,1447
2014-04-19,2014-04-26,10,11,1448
2014-04-26,2014-05-03,10,11,1449
2014-05-03,2014-05-10,10,11,1450
2014-05-10,2014-05-17,10,11,1451
2014-05-17,2014-05-24,10,11,1452
2014-05-24,2014-05-31,10,11,1453
2014-05-31,2014-06-07,10,11,1454
2014-06-07,2014-06-14,10,11,1455
2014-06-14,2014-06-21,10,11,1456
2014-06-21,2014-06-28,10,11,1457
2014-06-28,2014-07-05,10,11,1458
2014-07-05,2014-07-12,10,11,1459
2014-07-12,2014-07-19,10,11,1460
2014-07-19,2014-07-26,10,11,1461
2014-07-26,2014-08-02,10,11,1462
2014-08-02,2014-08-09,10,11,1463
2014-08-09,2014-08-16,10,11,1464
2014-08-16,2014-08-23,10,11,1465
2014-08-23,2014-08-30,10,11,1466
2014-08-30,2014-09-06,10,11,1467
2014-09-06,2014-09-13,10,11,1468
2014-09-13,2014-09-20,10,11,1469
2014-09-20,2014-09-27,10,11,1470
2014-09-27,2014-10-04,10,11,1471
2014-10-04,2014-10-11,10,11,1472
2014-10-11,2014-10-18,10,11,1473
2014-10-18,2014-10-25,10,11,1474
2014-10-25,2014-11-01,10,11,1475
2014-11-01,2014-11-08,10,11,1476
2014-11-08,2014-11-15,10,11,1477
2014-11-15,2014-11-22,10,11,1478
2014-11-22,2014-11-29,10,11,1479
2014-11-29,2014-12-06,10,11,1480
2014-12-06,2014-12-13,10,11,1481
2014-12-13,2014-12-20,10,11,1482
2014-12-20,2014-12-27,10,11,1483
2014-12-27,2015-01-03,10,11,1484
2015-01-03,2015-01-10,10,11,1485
2015-01-10,2015-01-17,10,11,1486
2015-01-17,2015-01-24,10,11,1487
2015-01-24,2015-01-31,10,11,1488
2015-01-31,2015-02-07,10,11,1489
2015-02-07,2015-02-14,10,11,1490
2015-02-14,2015-02-21,10,11,1491
2015-02-21,2015-02-28,10,11,1492
2015-02-28,2015-03-07,10,11,1493
2015-03-07,2015-03-14,10,11,1494
2015-03-14,2015-03-21,10,11,1495
2015-03-21,2015-03-28,10,11,1496
2015-03-28,2015-04-04,10,11,1497
2015-04-04,2015-04-11,10,11,1498
2015-04-11,2015-04-18,10,11,1499
2015-04-18,2015-04-25,10,11,1500
2015-04-25,2015-05-02,10,11,1501
2015-05-02,2015-05-09,10,11,1502
2015-05-09,2015-05-16,10,11,1503
2015-05-16,2015-05-23,10,11,1504
2015-05-23,2015-05-30,10,11,1505
2015-05-30,2015-06-06,10,11,1506
2015-06-06,2015-06-13,10,11,1507
2015-06-13,2015-06-20,10,11,1508
2015-06-20,2015-06-27,10,11,1509
2015-06-27,2015-07-04,10,11,1510
2015-07-04,2015-07-11,10,11,1511
2015-07-11,2015-07-18,10,11,1512
2015-07-18,2015-07-25,10,11,1513
2015-07-25,2015-08-01,10,11,1514
2013-03-02,2013-03-09,10,12,1515
2013-03-09,2013-03-16,10,12,1516
2013-03-16,2013-03-23,10,12,1517
2013-03-23,2013-03-30,10,12,1518
2013-03-30,2013-04-06,10,12,1519
2013-04-06,2013-04-13,10,12,1520
2013-04-13,2013-04-20,10,12,1521
2013-04-20,2013-04-27,10,12,1522
2013-04-27,2013-05-04,10,12,1523
2013-05-04,2013-05-11,10,12,1524
2013-05-11,2013-05-18,10,12,1525
2013-05-18,2013-05-25,10,12,1526
2013-05-25,2013-06-01,10,12,1527
2013-06-01,2013-06-08,10,12,1528
2013-06-08,2013-06-15,10,12,1529
2013-06-15,2013-06-22,10,12,1530
2013-06-22,2013-06-29,10,12,1531
2013-06-29,2013-07-06,10,12,1532
2013-07-06,2013-07-13,10,12,1533
2013-07-13,2013-07-20,10,12,1534
2013-07-20,2013-07-27,10,12,1535
2013-07-27,2013-08-03,10,12,1536
2013-08-03,2013-08-10,10,12,1537
2013-08-10,2013-08-17,10,12,1538
2013-08-17,2013-08-24,10,12,1539
2013-08-24,2013-08-31,10,12,1540
2013-08-31,2013-09-07,10,12,1541
2013-09-07,2013-09-14,10,12,1542
2013-09-14,2013-09-21,10,12,1543
2013-09-21,2013-09-28,10,12,1544
2013-09-28,2013-10-05,10,12,1545
2013-10-05,2013-10-12,10,12,1546
2013-10-12,2013-10-19,10,12,1547
2013-10-19,2013-10-26,10,12,1548
2013-10-26,2013-11-02,10,12,1549
2013-11-02,2013-11-09,10,12,1550
2013-11-09,2013-11-16,10,12,1551
2013-11-16,2013-11-23,10,12,1552
2013-11-23,2013-11-30,10,12,1553
2013-11-30,2013-12-07,10,12,1554
2013-12-07,2013-12-14,10,12,1555
2013-12-14,2013-12-21,10,12,1556
2013-12-21,2013-12-28,10,12,1557
2013-12-28,2014-01-04,10,12,1558
2014-01-04,2014-01-11,10,12,1559
2014-01-11,2014-01-18,10,12,1560
2014-01-18,2014-01-25,10,12,1561
2014-01-25,2014-02-01,10,12,1562
2014-02-01,2014-02-08,10,12,1563
2014-02-08,2014-02-15,10,12,1564
2014-02-15,2014-02-22,10,12,1565
2014-02-22,2014-03-01,10,12,1566
2014-03-01,2014-03-08,10,12,1567
2014-03-08,2014-03-15,10,12,1568
2014-03-15,2014-03-22,10,12,1569
2014-03-22,2014-03-29,10,12,1570
2014-03-29,2014-04-05,10,12,1571
2014-04-05,2014-04-12,10,12,1572
2014-04-12,2014-04-19,10,12,1573
2014-04-19,2014-04-26,10,12,1574
2014-04-26,2014-05-03,10,12,1575
2014-05-03,2014-05-10,10,12,1576
2014-05-10,2014-05-17,10,12,1577
2014-05-17,2014-05-24,10,12,1578
2014-05-24,2014-05-31,10,12,1579
2014-05-31,2014-06-07,10,12,1580
2014-06-07,2014-06-14,10,12,1581
2014-06-14,2014-06-21,10,12,1582
2014-06-21,2014-06-28,10,12,1583
2014-06-28,2014-07-05,10,12,1584
2014-07-05,2014-07-12,10,12,1585
2014-07-12,2014-07-19,10,12,1586
2014-07-19,2014-07-26,10,12,1587
2014-07-26,2014-08-02,10,12,1588
2014-08-02,2014-08-09,10,12,1589
2014-08-09,2014-08-16,10,12,1590
2014-08-16,2014-08-23,10,12,1591
2014-08-23,2014-08-30,10,12,1592
2014-08-30,2014-09-06,10,12,1593
2014-09-06,2014-09-13,10,12,1594
2014-09-13,2014-09-20,10,12,1595
2014-09-20,2014-09-27,10,12,1596
2014-09-27,2014-10-04,10,12,1597
2014-10-04,2014-10-11,10,12,1598
2014-10-11,2014-10-18,10,12,1599
2014-10-18,2014-10-25,10,12,1600
2014-10-25,2014-11-01,10,12,1601
2014-11-01,2014-11-08,10,12,1602
2014-11-08,2014-11-15,10,12,1603
2014-11-15,2014-11-22,10,12,1604
2014-11-22,2014-11-29,10,12,1605
2014-11-29,2014-12-06,10,12,1606
2014-12-06,2014-12-13,10,12,1607
2014-12-13,2014-12-20,10,12,1608
2014-12-20,2014-12-27,10,12,1609
2014-12-27,2015-01-03,10,12,1610
2015-01-03,2015-01-10,10,12,1611
2015-01-10,2015-01-17,10,12,1612
2015-01-17,2015-01-24,10,12,1613
2015-01-24,2015-01-31,10,12,1614
2015-01-31,2015-02-07,10,12,1615
2015-02-07,2015-02-14,10,12,1616
2015-02-14,2015-02-21,10,12,1617
2015-02-21,2015-02-28,10,12,1618
2015-02-28,2015-03-07,10,12,1619
2015-03-07,2015-03-14,10,12,1620
2015-03-14,2015-03-21,10,12,1621
2015-03-21,2015-03-28,10,12,1622
2015-03-28,2015-04-04,10,12,1623
2015-04-04,2015-04-11,10,12,1624
2015-04-11,2015-04-18,10,12,1625
2015-04-18,2015-04-25,10,12,1626
2015-04-25,2015-05-02,10,12,1627
2015-05-02,2015-05-09,10,12,1628
2015-05-09,2015-05-16,10,12,1629
2015-05-16,2015-05-23,10,12,1630
2015-05-23,2015-05-30,10,12,1631
2015-05-30,2015-06-06,10,12,1632
2015-06-06,2015-06-13,10,12,1633
2015-06-13,2015-06-20,10,12,1634
2015-06-20,2015-06-27,10,12,1635
2015-06-27,2015-07-04,10,12,1636
2015-07-04,2015-07-11,10,12,1637
2015-07-11,2015-07-18,10,12,1638
2015-07-18,2015-07-25,10,12,1639
2015-07-25,2015-08-01,10,12,1640
2013-03-02,2013-03-09,10,13,1641
2013-03-09,2013-03-16,10,13,1642
2013-03-16,2013-03-23,10,13,1643
2013-03-23,2013-03-30,10,13,1644
2013-03-30,2013-04-06,10,13,1645
2013-04-06,2013-04-13,10,13,1646
2013-04-13,2013-04-20,10,13,1647
2013-04-20,2013-04-27,10,13,1648
2013-04-27,2013-05-04,10,13,1649
2013-05-04,2013-05-11,10,13,1650
2013-05-11,2013-05-18,10,13,1651
2013-05-18,2013-05-25,10,13,1652
2013-05-25,2013-06-01,10,13,1653
2013-06-01,2013-06-08,10,13,1654
2013-06-08,2013-06-15,10,13,1655
2013-06-15,2013-06-22,10,13,1656
2013-06-22,2013-06-29,10,13,1657
2013-06-29,2013-07-06,10,13,1658
2013-07-06,2013-07-13,10,13,1659
2013-07-13,2013-07-20,10,13,1660
2013-07-20,2013-07-27,10,13,1661
2013-07-27,2013-08-03,10,13,1662
2013-08-03,2013-08-10,10,13,1663
2013-08-10,2013-08-17,10,13,1664
2013-08-17,2013-08-24,10,13,1665
2013-08-24,2013-08-31,10,13,1666
2013-08-31,2013-09-07,10,13,1667
2013-09-07,2013-09-14,10,13,1668
2013-09-14,2013-09-21,10,13,1669
2013-09-21,2013-09-28,10,13,1670
2013-09-28,2013-10-05,10,13,1671
2013-10-05,2013-10-12,10,13,1672
2013-10-12,2013-10-19,10,13,1673
2013-10-19,2013-10-26,10,13,1674
2013-10-26,2013-11-02,10,13,1675
2013-11-02,2013-11-09,10,13,1676
2013-11-09,2013-11-16,10,13,1677
2013-11-16,2013-11-23,10,13,1678
2013-11-23,2013-11-30,10,13,1679
2013-11-30,2013-12-07,10,13,1680
2013-12-07,2013-12-14,10,13,1681
2013-12-14,2013-12-21,10,13,1682
2013-12-21,2013-12-28,10,13,1683
2013-12-28,2014-01-04,10,13,1684
2014-01-04,2014-01-11,10,13,1685
2014-01-11,2014-01-18,10,13,1686
2014-01-18,2014-01-25,10,13,1687
2014-01-25,2014-02-01,10,13,1688
2014-02-01,2014-02-08,10,13,1689
2014-02-08,2014-02-15,10,13,1690
2014-02-15,2014-02-22,10,13,1691
2014-02-22,2014-03-01,10,13,1692
2014-03-01,2014-03-08,10,13,1693
2014-03-08,2014-03-15,10,13,1694
2014-03-15,2014-03-22,10,13,1695
2014-03-22,2014-03-29,10,13,1696
2014-03-29,2014-04-05,10,13,1697
2014-04-05,2014-04-12,10,13,1698
2014-04-12,2014-04-19,10,13,1699
2014-04-19,2014-04-26,10,13,1700
2014-04-26,2014-05-03,10,13,1701
2014-05-03,2014-05-10,10,13,1702
2014-05-10,2014-05-17,10,13,1703
2014-05-17,2014-05-24,10,13,1704
2014-05-24,2014-05-31,10,13,1705
2014-05-31,2014-06-07,10,13,1706
2014-06-07,2014-06-14,10,13,1707
2014-06-14,2014-06-21,10,13,1708
2014-06-21,2014-06-28,10,13,1709
2014-06-28,2014-07-05,10,13,1710
2014-07-05,2014-07-12,10,13,1711
2014-07-12,2014-07-19,10,13,1712
2014-07-19,2014-07-26,10,13,1713
2014-07-26,2014-08-02,10,13,1714
2014-08-02,2014-08-09,10,13,1715
2014-08-09,2014-08-16,10,13,1716
2014-08-16,2014-08-23,10,13,1717
2014-08-23,2014-08-30,10,13,1718
2014-08-30,2014-09-06,10,13,1719
2014-09-06,2014-09-13,10,13,1720
2014-09-13,2014-09-20,10,13,1721
2014-09-20,2014-09-27,10,13,1722
2014-09-27,2014-10-04,10,13,1723
2014-10-04,2014-10-11,10,13,1724
2014-10-11,2014-10-18,10,13,1725
2014-10-18,2014-10-25,10,13,1726
2014-10-25,2014-11-01,10,13,1727
2014-11-01,2014-11-08,10,13,1728
2014-11-08,2014-11-15,10,13,1729
2014-11-15,2014-11-22,10,13,1730
2014-11-22,2014-11-29,10,13,1731
2014-11-29,2014-12-06,10,13,1732
2014-12-06,2014-12-13,10,13,1733
2014-12-13,2014-12-20,10,13,1734
2014-12-20,2014-12-27,10,13,1735
2014-12-27,2015-01-03,10,13,1736
2015-01-03,2015-01-10,10,13,1737
2015-01-10,2015-01-17,10,13,1738
2015-01-17,2015-01-24,10,13,1739
2015-01-24,2015-01-31,10,13,1740
2015-01-31,2015-02-07,10,13,1741
2015-02-07,2015-02-14,10,13,1742
2015-02-14,2015-02-21,10,13,1743
2015-02-21,2015-02-28,10,13,1744
2015-02-28,2015-03-07,10,13,1745
2015-03-07,2015-03-14,10,13,1746
2015-03-14,2015-03-21,10,13,1747
2015-03-21,2015-03-28,10,13,1748
2015-03-28,2015-04-04,10,13,1749
2015-04-04,2015-04-11,10,13,1750
2015-04-11,2015-04-18,10,13,1751
2015-04-18,2015-04-25,10,13,1752
2015-04-25,2015-05-02,10,13,1753
2015-05-02,2015-05-09,10,13,1754
2015-05-09,2015-05-16,10,13,1755
2015-05-16,2015-05-23,10,13,1756
2015-05-23,2015-05-30,10,13,1757
2015-05-30,2015-06-06,10,13,1758
2015-06-06,2015-06-13,10,13,1759
2015-06-13,2015-06-20,10,13,1760
2015-06-20,2015-06-27,10,13,1761
2015-06-27,2015-07-04,10,13,1762
2015-07-04,2015-07-11,10,13,1763
2015-07-11,2015-07-18,10,13,1764
2015-07-18,2015-07-25,10,13,1765
2015-07-25,2015-08-01,10,13,1766
2013-03-02,2013-03-09,10,14,1767
2013-03-09,2013-03-16,10,14,1768
2013-03-16,2013-03-23,10,14,1769
2013-03-23,2013-03-30,10,14,1770
2013-03-30,2013-04-06,10,14,1771
2013-04-06,2013-04-13,10,14,1772
2013-04-13,2013-04-20,10,14,1773
2013-04-20,2013-04-27,10,14,1774
2013-04-27,2013-05-04,10,14,1775
2013-05-04,2013-05-11,10,14,1776
2013-05-11,2013-05-18,10,14,1777
2013-05-18,2013-05-25,10,14,1778
2013-05-25,2013-06-01,10,14,1779
2013-06-01,2013-06-08,10,14,1780
2013-06-08,2013-06-15,10,14,1781
2013-06-15,2013-06-22,10,14,1782
2013-06-22,2013-06-29,10,14,1783
2013-06-29,2013-07-06,10,14,1784
2013-07-06,2013-07-13,10,14,1785
2013-07-13,2013-07-20,10,14,1786
2013-07-20,2013-07-27,10,14,1787
2013-07-27,2013-08-03,10,14,1788
2013-08-03,2013-08-10,10,14,1789
2013-08-10,2013-08-17,10,14,1790
2013-08-17,2013-08-24,10,14,1791
2013-08-24,2013-08-31,10,14,1792
2013-08-31,2013-09-07,10,14,1793
2013-09-07,2013-09-14,10,14,1794
2013-09-14,2013-09-21,10,14,1795
2013-09-21,2013-09-28,10,14,1796
2013-09-28,2013-10-05,10,14,1797
2013-10-05,2013-10-12,10,14,1798
2013-10-12,2013-10-19,10,14,1799
2013-10-19,2013-10-26,10,14,1800
2013-10-26,2013-11-02,10,14,1801
2013-11-02,2013-11-09,10,14,1802
2013-11-09,2013-11-16,10,14,1803
2013-11-16,2013-11-23,10,14,1804
2013-11-23,2013-11-30,10,14,1805
2013-11-30,2013-12-07,10,14,1806
2013-12-07,2013-12-14,10,14,1807
2013-12-14,2013-12-21,10,14,1808
2013-12-21,2013-12-28,10,14,1809
2013-12-28,2014-01-04,10,14,1810
2014-01-04,2014-01-11,10,14,1811
2014-01-11,2014-01-18,10,14,1812
2014-01-18,2014-01-25,10,14,1813
2014-01-25,2014-02-01,10,14,1814
2014-02-01,2014-02-08,10,14,1815
2014-02-08,2014-02-15,10,14,1816
2014-02-15,2014-02-22,10,14,1817
2014-02-22,2014-03-01,10,14,1818
2014-03-01,2014-03-08,10,14,1819
2014-03-08,2014-03-15,10,14,1820
2014-03-15,2014-03-22,10,14,1821
2014-03-22,2014-03-29,10,14,1822
2014-03-29,2014-04-05,10,14,1823
2014-04-05,2014-04-12,10,14,1824
2014-04-12,2014-04-19,10,14,1825
2014-04-19,2014-04-26,10,14,1826
2014-04-26,2014-05-03,10,14,1827
2014-05-03,2014-05-10,10,14,1828
2014-05-10,2014-05-17,10,14,1829
2014-05-17,2014-05-24,10,14,1830
2014-05-24,2014-05-31,10,14,1831
2014-05-31,2014-06-07,10,14,1832
2014-06-07,2014-06-14,10,14,1833
2014-06-14,2014-06-21,10,14,1834
2014-06-21,2014-06-28,10,14,1835
2014-06-28,2014-07-05,10,14,1836
2014-07-05,2014-07-12,10,14,1837
2014-07-12,2014-07-19,10,14,1838
2014-07-19,2014-07-26,10,14,1839
2014-07-26,2014-08-02,10,14,1840
2014-08-02,2014-08-09,10,14,1841
2014-08-09,2014-08-16,10,14,1842
2014-08-16,2014-08-23,10,14,1843
2014-08-23,2014-08-30,10,14,1844
2014-08-30,2014-09-06,10,14,1845
2014-09-06,2014-09-13,10,14,1846
2014-09-13,2014-09-20,10,14,1847
2014-09-20,2014-09-27,10,14,1848
2014-09-27,2014-10-04,10,14,1849
2014-10-04,2014-10-11,10,14,1850
2014-10-11,2014-10-18,10,14,1851
2014-10-18,2014-10-25,10,14,1852
2014-10-25,2014-11-01,10,14,1853
2014-11-01,2014-11-08,10,14,1854
2014-11-08,2014-11-15,10,14,1855
2014-11-15,2014-11-22,10,14,1856
2014-11-22,2014-11-29,10,14,1857
2014-11-29,2014-12-06,10,14,1858
2014-12-06,2014-12-13,10,14,1859
2014-12-13,2014-12-20,10,14,1860
2014-12-20,2014-12-27,10,14,1861
2014-12-27,2015-01-03,10,14,1862
2015-01-03,2015-01-10,10,14,1863
2015-01-10,2015-01-17,10,14,1864
2015-01-17,2015-01-24,10,14,1865
2015-01-24,2015-01-31,10,14,1866
2015-01-31,2015-02-07,10,14,1867
2015-02-07,2015-02-14,10,14,1868
2015-02-14,2015-02-21,10,14,1869
2015-02-21,2015-02-28,10,14,1870
2015-02-28,2015-03-07,10,14,1871
2015-03-07,2015-03-14,10,14,1872
2015-03-14,2015-03-21,10,14,1873
2015-03-21,2015-03-28,10,14,1874
2015-03-28,2015-04-04,10,14,1875
2015-04-04,2015-04-11,10,14,1876
2015-04-11,2015-04-18,10,14,1877
2015-04-18,2015-04-25,10,14,1878
2015-04-25,2015-05-02,10,14,1879
2015-05-02,2015-05-09,10,14,1880
2015-05-09,2015-05-16,10,14,1881
2015-05-16,2015-05-23,10,14,1882
2015-05-23,2015-05-30,10,14,1883
2015-05-30,2015-06-06,10,14,1884
2015-06-06,2015-06-13,10,14,1885
2015-06-13,2015-06-20,10,14,1886
2015-06-20,2015-06-27,10,14,1887
2015-06-27,2015-07-04,10,14,1888
2015-07-04,2015-07-11,10,14,1889
2015-07-11,2015-07-18,10,14,1890
2015-07-18,2015-07-25,10,14,1891
2015-07-25,2015-08-01,10,14,1892
2013-03-02,2013-03-09,10,15,1893
2013-03-09,2013-03-16,10,15,1894
2013-03-16,2013-03-23,10,15,1895
2013-03-23,2013-03-30,10,15,1896
2013-03-30,2013-04-06,10,15,1897
2013-04-06,2013-04-13,10,15,1898
2013-04-13,2013-04-20,10,15,1899
2013-04-20,2013-04-27,10,15,1900
2013-04-27,2013-05-04,10,15,1901
2013-05-04,2013-05-11,10,15,1902
2013-05-11,2013-05-18,10,15,1903
2013-05-18,2013-05-25,10,15,1904
2013-05-25,2013-06-01,10,15,1905
2013-06-01,2013-06-08,10,15,1906
2013-06-08,2013-06-15,10,15,1907
2013-06-15,2013-06-22,10,15,1908
2013-06-22,2013-06-29,10,15,1909
2013-06-29,2013-07-06,10,15,1910
2013-07-06,2013-07-13,10,15,1911
2013-07-13,2013-07-20,10,15,1912
2013-07-20,2013-07-27,10,15,1913
2013-07-27,2013-08-03,10,15,1914
2013-08-03,2013-08-10,10,15,1915
2013-08-10,2013-08-17,10,15,1916
2013-08-17,2013-08-24,10,15,1917
2013-08-24,2013-08-31,10,15,1918
2013-08-31,2013-09-07,10,15,1919
2013-09-07,2013-09-14,10,15,1920
2013-09-14,2013-09-21,10,15,1921
2013-09-21,2013-09-28,10,15,1922
2013-09-28,2013-10-05,10,15,1923
2013-10-05,2013-10-12,10,15,1924
2013-10-12,2013-10-19,10,15,1925
2013-10-19,2013-10-26,10,15,1926
2013-10-26,2013-11-02,10,15,1927
2013-11-02,2013-11-09,10,15,1928
2013-11-09,2013-11-16,10,15,1929
2013-11-16,2013-11-23,10,15,1930
2013-11-23,2013-11-30,10,15,1931
2013-11-30,2013-12-07,10,15,1932
2013-12-07,2013-12-14,10,15,1933
2013-12-14,2013-12-21,10,15,1934
2013-12-21,2013-12-28,10,15,1935
2013-12-28,2014-01-04,10,15,1936
2014-01-04,2014-01-11,10,15,1937
2014-01-11,2014-01-18,10,15,1938
2014-01-18,2014-01-25,10,15,1939
2014-01-25,2014-02-01,10,15,1940
2014-02-01,2014-02-08,10,15,1941
2014-02-08,2014-02-15,10,15,1942
2014-02-15,2014-02-22,10,15,1943
2014-02-22,2014-03-01,10,15,1944
2014-03-01,2014-03-08,10,15,1945
2014-03-08,2014-03-15,10,15,1946
2014-03-15,2014-03-22,10,15,1947
2014-03-22,2014-03-29,10,15,1948
2014-03-29,2014-04-05,10,15,1949
2014-04-05,2014-04-12,10,15,1950
2014-04-12,2014-04-19,10,15,1951
2014-04-19,2014-04-26,10,15,1952
2014-04-26,2014-05-03,10,15,1953
2014-05-03,2014-05-10,10,15,1954
2014-05-10,2014-05-17,10,15,1955
2014-05-17,2014-05-24,10,15,1956
2014-05-24,2014-05-31,10,15,1957
2014-05-31,2014-06-07,10,15,1958
2014-06-07,2014-06-14,10,15,1959
2014-06-14,2014-06-21,10,15,1960
2014-06-21,2014-06-28,10,15,1961
2014-06-28,2014-07-05,10,15,1962
2014-07-05,2014-07-12,10,15,1963
2014-07-12,2014-07-19,10,15,1964
2014-07-19,2014-07-26,10,15,1965
2014-07-26,2014-08-02,10,15,1966
2014-08-02,2014-08-09,10,15,1967
2014-08-09,2014-08-16,10,15,1968
2014-08-16,2014-08-23,10,15,1969
2014-08-23,2014-08-30,10,15,1970
2014-08-30,2014-09-06,10,15,1971
2014-09-06,2014-09-13,10,15,1972
2014-09-13,2014-09-20,10,15,1973
2014-09-20,2014-09-27,10,15,1974
2014-09-27,2014-10-04,10,15,1975
2014-10-04,2014-10-11,10,15,1976
2014-10-11,2014-10-18,10,15,1977
2014-10-18,2014-10-25,10,15,1978
2014-10-25,2014-11-01,10,15,1979
2014-11-01,2014-11-08,10,15,1980
2014-11-08,2014-11-15,10,15,1981
2014-11-15,2014-11-22,10,15,1982
2014-11-22,2014-11-29,10,15,1983
2014-11-29,2014-12-06,10,15,1984
2014-12-06,2014-12-13,10,15,1985
2014-12-13,2014-12-20,10,15,1986
2014-12-20,2014-12-27,10,15,1987
2014-12-27,2015-01-03,10,15,1988
2015-01-03,2015-01-10,10,15,1989
2015-01-10,2015-01-17,10,15,1990
2015-01-17,2015-01-24,10,15,1991
2015-01-24,2015-01-31,10,15,1992
2015-01-31,2015-02-07,10,15,1993
2015-02-07,2015-02-14,10,15,1994
2015-02-14,2015-02-21,10,15,1995
2015-02-21,2015-02-28,10,15,1996
2015-02-28,2015-03-07,10,15,1997
2015-03-07,2015-03-14,10,15,1998
2015-03-14,2015-03-21,10,15,1999
2015-03-21,2015-03-28,10,15,2000
2015-03-28,2015-04-04,10,15,2001
2015-04-04,2015-04-11,10,15,2002
2015-04-11,2015-04-18,10,15,2003
2015-04-18,2015-04-25,10,15,2004
2015-04-25,2015-05-02,10,15,2005
2015-05-02,2015-05-09,10,15,2006
2015-05-09,2015-05-16,10,15,2007
2015-05-16,2015-05-23,10,15,2008
2015-05-23,2015-05-30,10,15,2009
2015-05-30,2015-06-06,10,15,2010
2015-06-06,2015-06-13,10,15,2011
2015-06-13,2015-06-20,10,15,2012
2015-06-20,2015-06-27,10,15,2013
2015-06-27,2015-07-04,10,15,2014
2015-07-04,2015-07-11,10,15,2015
2015-07-11,2015-07-18,10,15,2016
2015-07-18,2015-07-25,10,15,2017
2015-07-25,2015-08-01,10,15,2018
2013-03-02,2013-03-09,10,16,2019
2013-03-09,2013-03-16,10,16,2020
2013-03-16,2013-03-23,10,16,2021
2013-03-23,2013-03-30,10,16,2022
2013-03-30,2013-04-06,10,16,2023
2013-04-06,2013-04-13,10,16,2024
2013-04-13,2013-04-20,10,16,2025
2013-04-20,2013-04-27,10,16,2026
2013-04-27,2013-05-04,10,16,2027
2013-05-04,2013-05-11,10,16,2028
2013-05-11,2013-05-18,10,16,2029
2013-05-18,2013-05-25,10,16,2030
2013-05-25,2013-06-01,10,16,2031
2013-06-01,2013-06-08,10,16,2032
2013-06-08,2013-06-15,10,16,2033
2013-06-15,2013-06-22,10,16,2034
2013-06-22,2013-06-29,10,16,2035
